mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	canonical_dependency_rank	go_symbol	go_signature	family_contract_display_id	family_storage_id	wave	semantic_operation_id	dependency_tuple_hex	scalar_batch_display_id	scalar_batch_storage_id	api_transaction_display_id	api_transaction_storage_id	scalar_source	test_source	fuzz_source	benchmark_source
v1	rk-v1-38cc3a36b92829539b4cfb8eda21707747045198182e2a59a14d06ccf75fba7c	24	64	64	UTF8LengthFromUTF16BEWithReplacement	func UTF8LengthFromUTF16BEWithReplacement(input []uint16) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	38323a726b2d76312d33386363336133366239323832393533396234636662386564613231373037373437303435313938313832653261353961313464303663636637356662613763006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/to_well_formed_utf16_tests.cpp;tests/utf8_length_from_utf16_tests.cpp	fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for UTF8LengthFromUTF16BEWithReplacement)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-9e488fb55daed3bbd7a5a4c1ed9114746c6d042dab52acfffc71b2f145cce978	92	65	65	ChangeEndiannessUTF16	func ChangeEndiannessUTF16(input, dst []uint16)	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	38323a726b2d76312d39653438386662353564616564336262643761356134633165643931313437343663366430343264616235326163666666633731623266313435636365393738006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/scalar/utf16.h;src/fallback/implementation.cpp	tests/helpers/compiletime_conversions.h;tests/helpers/random_utf16.cpp;tests/null_safety_tests.cpp	fuzz/misc.cpp;fuzz_utf_16_test.go (planned direct scalar-differential target for ChangeEndiannessUTF16)	not_applicable: no change_endianness_utf16 occurrence under benchmarks at pinned tree
v1	rk-v1-b8956cd7054389f907740438f5326fbfc5061d813dfb885a35a2d8abfe679a4b	99	66	66	CountUTF16LE	func CountUTF16LE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	38323a726b2d76312d62383935366364373035343338396639303737343034333866353332366662666335303631643831336466623838356133356132643861626665363739613462006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/bele_tests.cpp;tests/count_utf16le.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_utf_16_test.go (planned direct scalar-differential target for CountUTF16LE)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h;benchmarks/stream.cpp
v1	rk-v1-572016c90a1e54bdd49a85c57a26b1e407f3c9be0559fb395c62c4b6ee197679	100	67	67	CountUTF16BE	func CountUTF16BE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	38323a726b2d76312d35373230313663393061316535346264643439613835633537613236623165343037663363396265303535396662333935633632633462366565313937363739006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/bele_tests.cpp;tests/count_utf16be.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_utf_16_test.go (planned direct scalar-differential target for CountUTF16BE)	not_applicable: no count_utf16be occurrence under benchmarks at pinned tree
v1	rk-v1-150e1e4c3840ced668160ee320b2d8e923ea9baf583215a8774f2ad8b7d7590e	56	68	68	ConvertValidUTF16ToUTF8	func ConvertValidUTF16ToUTF8(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3138383a726b2d76312d3135306531653463333834306365643636383136306565333230623264386539323365613962616635383332313561383737346632616438623764373539306500777261707065725f64656c656761746500726f7700726b2d76312d3031373335353539646531356632663831663764316566666336383531626135356165653863303637393062316466333035373566353832356331363031633400436f6e7665727456616c696455544631364245546f555446383138383a726b2d76312d3135306531653463333834306365643636383136306565333230623264386539323365613962616635383332313561383737346632616438623764373539306500777261707065725f64656c656761746500726f7700726b2d76312d3132313138303561323537623933623030323633666533353961396364663035356164363039376230656638613633623966396539613830363063623031373900436f6e7665727456616c696455544631364c45546f55544638	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2403; native-endian delegate to simdutf::convert_valid_utf16le_to_utf8 or simdutf::convert_valid_utf16be_to_utf8	tests/convert_valid_utf16le_to_utf8_tests.cpp;tests/span_tests.cpp;tests/special_tests.cpp	not_applicable: no convert_valid_utf16_to_utf8 occurrence under fuzz at pinned tree	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-2d7549c295ce262887bf7ca01be00b4c469cf9c4c81adec7aab3c10d46cef675	95	69	69	UTF32LengthFromUTF16	func UTF32LengthFromUTF16(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	3138353a726b2d76312d3264373534396332393563653236323838376266376361303162653030623463343639636639633463383161646563376161623363313064343663656636373500777261707065725f64656c656761746500726f7700726b2d76312d313366646632343462613331616564396162633837343862653664336534363938336461653133343135653766306334333761326165313061343735316163320055544633324c656e67746846726f6d555446313642453138353a726b2d76312d3264373534396332393563653236323838376266376361303162653030623463343639636639633463383161646563376161623363313064343663656636373500777261707065725f64656c656761746500726f7700726b2d76312d623138316362346132373436636365356332343062366434343434393866356433376436633266386639386437656430343036623566616433653062303730610055544633324c656e67746846726f6d55544631364c45	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:3740; native-endian delegate to simdutf::utf32_length_from_utf16le or simdutf::utf32_length_from_utf16be	tests/basic_fuzzer.cpp;tests/convert_utf16be_to_utf32_tests.cpp;tests/convert_utf16be_to_utf32_with_errors_tests.cpp;tests/convert_utf16le_to_utf32_tests.cpp;tests/convert_utf16le_to_utf32_with_errors_tests.cpp;tests/convert_valid_utf16be_to_utf32_tests.cpp;tests/convert_valid_utf16le_to_utf32_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp
v1	rk-v1-73ccb63a4f4f5783f1769e4b2aacf54aeed5d855df9ac3a7e0d8c5debb4e8315	71	70	70	UTF8LengthFromUTF16	func UTF8LengthFromUTF16(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3138343a726b2d76312d3733636362363361346634663537383366313736396534623261616366353461656564356438353564663961633361376530643863356465626234653833313500777261707065725f64656c656761746500726f7700726b2d76312d3234373163313561303062613261323263363837396134353335626637633163376238613738306634623732343139663433623261353331326564393834663400555446384c656e67746846726f6d555446313642453138343a726b2d76312d3733636362363361346634663537383366313736396534623261616366353461656564356438353564663961633361376530643863356465626234653833313500777261707065725f64656c656761746500726f7700726b2d76312d3632643833383436643536323233363363643330393836356231393765643763313738646261313963623938663133633566373233646665303431636130376300555446384c656e67746846726f6d55544631364c45	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2949; native-endian delegate to simdutf::utf8_length_from_utf16le or simdutf::utf8_length_from_utf16be	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/convert_utf16_to_utf8_safe_tests.cpp;tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/convert_utf16be_to_utf8_tests.cpp;tests/convert_utf16be_to_utf8_with_errors_tests.cpp;tests/convert_utf16le_to_utf8_tests.cpp;tests/convert_utf16le_to_utf8_with_errors_tests.cpp;tests/convert_utf8_to_utf16le_tests.cpp;tests/convert_valid_utf16be_to_utf8_tests.cpp;tests/convert_valid_utf16le_to_utf8_tests.cpp;tests/convert_valid_utf8_to_utf16le_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/random_fuzzer.cpp;tests/readme_tests.cpp;tests/simdutf_c_tests.cpp;tests/special_tests.cpp;tests/straight_c_test.c;tests/to_well_formed_utf16_tests.cpp;tests/utf8_length_from_utf16_tests.cpp;tests/validate_utf16le_basic_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz/safe_conversion.cpp;fuzz/with_replacement.cpp	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h;benchmarks/stream.cpp
v1	rk-v1-6256cafae53900dfb04b86155b0a0c459f7ab335db48d7dacccad4863003a229	68	71	71	ConvertValidUTF16ToUTF32	func ConvertValidUTF16ToUTF32(input []uint16, dst []uint32) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	3138393a726b2d76312d3632353663616661653533393030646662303462383631353562306130633435396637616233333564623438643764616363636164343836333030336132323900777261707065725f64656c656761746500726f7700726b2d76312d3265313537353539663230633865663263386135353237643331303537373130363238363339643862303637663335663462356661663130656231336432383100436f6e7665727456616c696455544631364245546f55544633323138393a726b2d76312d3632353663616661653533393030646662303462383631353562306130633435396637616233333564623438643764616363636164343836333030336132323900777261707065725f64656c656761746500726f7700726b2d76312d6664396334663465636339336136366564323033376564333934653866363138356162663738326565363139363164613461383433393031373631336433633300436f6e7665727456616c696455544631364c45546f5554463332	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2847; native-endian delegate to simdutf::convert_valid_utf16le_to_utf32 or simdutf::convert_valid_utf16be_to_utf32	tests/convert_valid_utf16le_to_utf32_tests.cpp	not_applicable: no convert_valid_utf16_to_utf32 occurrence under fuzz at pinned tree	not_applicable: no convert_valid_utf16_to_utf32 occurrence under benchmarks at pinned tree
v1	rk-v1-da62207ef0cbf607758d0b6a5828686e7b9f2ad026306ce746232b6fa7e4baa7	50	72	72	ConvertUTF16ToUTF8WithErrors	func ConvertUTF16ToUTF8WithErrors(input []uint16, dst []byte) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3139333a726b2d76312d6461363232303765663063626636303737353864306236613538323836383665376239663261643032363330366365373436323332623666613765346261613700777261707065725f64656c656761746500726f7700726b2d76312d3336333366343830656135363563626666343464306566323430353937643831663238306563623235613030373732646531646234303539616663376533386500436f6e7665727455544631364c45546f55544638576974684572726f72733139333a726b2d76312d6461363232303765663063626636303737353864306236613538323836383665376239663261643032363330366365373436323332623666613765346261613700777261707065725f64656c656761746500726f7700726b2d76312d3463303338333864313536623465323530663930306462666630613861336662323862346565363065623231333965303733303735363562336263666136636500436f6e7665727455544631364245546f55544638576974684572726f7273	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2188; native-endian delegate to simdutf::convert_utf16le_to_utf8_with_errors or simdutf::convert_utf16be_to_utf8_with_errors	tests/convert_utf16le_to_utf8_with_errors_tests.cpp;tests/simdutf_c_tests.cpp;tests/span_tests.cpp;tests/straight_c_test.c	not_applicable: no convert_utf16_to_utf8_with_errors occurrence under fuzz at pinned tree	not_applicable: no convert_utf16_to_utf8_with_errors occurrence under benchmarks at pinned tree
v1	rk-v1-ec655bcfd08595a7a60bfd02af08afb112474b15a8098727095ee04e1ac42e10	62	73	73	ConvertUTF16ToUTF32	func ConvertUTF16ToUTF32(input []uint16, dst []uint32) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	3138343a726b2d76312d6563363535626366643038353935613761363062666430326166303861666231313234373462313561383039383732373039356565303465316163343265313000777261707065725f64656c656761746500726f7700726b2d76312d3336393034316432636639323266396566383861356334613062656634316461626332626532353037616436333136393938363233306531326632653135386600436f6e7665727455544631364245546f55544633323138343a726b2d76312d6563363535626366643038353935613761363062666430326166303861666231313234373462313561383039383732373039356565303465316163343265313000777261707065725f64656c656761746500726f7700726b2d76312d6632653634343361643532623936363137343762323332353863363138643765633634353139303339343838663330666662626262626138333733333033343200436f6e7665727455544631364c45546f5554463332	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2639; native-endian delegate to simdutf::convert_utf16le_to_utf32 or simdutf::convert_utf16be_to_utf32	tests/basic_fuzzer.cpp;tests/convert_utf16le_to_utf32_tests.cpp;tests/convert_utf16le_to_utf32_with_errors_tests.cpp;tests/simdutf_c_tests.cpp	not_applicable: no convert_utf16_to_utf32 occurrence under fuzz at pinned tree	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-91619f77f479a3e153bc7d971c09311c6aa34c5d2078ee0bdae46b87ab6cd5f8	72	74	74	UTF8LengthFromUTF16WithReplacement	func UTF8LengthFromUTF16WithReplacement(input []uint16) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3139393a726b2d76312d3931363139663737663437396133653135336263376439373163303933313163366161333463356432303738656530626461653436623837616236636435663800777261707065725f64656c656761746500726f7700726b2d76312d3338636333613336623932383239353339623463666238656461323137303737343730343531393831383265326135396131346430366363663735666261376300555446384c656e67746846726f6d55544631364245576974685265706c6163656d656e743139393a726b2d76312d3931363139663737663437396133653135336263376439373163303933313163366161333463356432303738656530626461653436623837616236636435663800777261707065725f64656c656761746500726f7700726b2d76312d6565613765323638653837303963656231613231663065376437366636353036643038326130323032333033373438356231373032623464343133303838363100555446384c656e67746846726f6d55544631364c45576974685265706c6163656d656e74	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2985; native-endian delegate to simdutf::utf8_length_from_utf16le_with_replacement or simdutf::utf8_length_from_utf16be_with_replacement	tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/utf8_length_from_utf16_tests.cpp	not_applicable: no utf8_length_from_utf16_with_replacement occurrence under fuzz at pinned tree	not_applicable: no utf8_length_from_utf16_with_replacement occurrence under benchmarks at pinned tree
v1	rk-v1-b49d470815894b085d642762d5b3a1ad667728592f31fd09fc419550dd0ce3c4	40	75	75	ConvertUTF16ToUTF8	func ConvertUTF16ToUTF8(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3138333a726b2d76312d6234396434373038313538393462303835643634323736326435623361316164363637373238353932663331666430396663343139353530646430636533633400777261707065725f64656c656761746500726f7700726b2d76312d3465343365613630663231626637353366376535386232363166626130383035356164393362663835323762646265396330633366383965343265613837396100436f6e7665727455544631364c45546f555446383138333a726b2d76312d6234396434373038313538393462303835643634323736326435623361316164363637373238353932663331666430396663343139353530646430636533633400777261707065725f64656c656761746500726f7700726b2d76312d3532316436363263303332393237636436616439666463616464343364313264646661656137346234653334316162396261316162383832383132343931373000436f6e7665727455544631364245546f55544638	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:1797; native-endian delegate to simdutf::convert_utf16le_to_utf8 or simdutf::convert_utf16be_to_utf8	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/convert_utf16_to_utf8_safe_tests.cpp;tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/convert_utf16be_to_utf8_tests.cpp;tests/convert_utf16le_to_utf8_tests.cpp;tests/convert_utf16le_to_utf8_with_errors_tests.cpp;tests/helpers/test.cpp;tests/simdutf_c_tests.cpp;tests/span_tests.cpp;tests/special_tests.cpp;tests/straight_c_test.c	fuzz/safe_conversion.cpp	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-989ea38c71bdbbb4fc8334a5538ef785c2f35e95fa599edff76a2ba498d1b5a5	98	76	76	CountUTF16	func CountUTF16(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	3137353a726b2d76312d3938396561333863373162646262623466633833333461353533386566373835633266333565393566613539396564666637366132626134393864316235613500777261707065725f64656c656761746500726f7700726b2d76312d3537323031366339306131653534626464343961383563353761323662316534303766336339626530353539666233393563363263346236656531393736373900436f756e74555446313642453137353a726b2d76312d3938396561333863373162646262623466633833333461353533386566373835633266333565393566613539396564666637366132626134393864316235613500777261707065725f64656c656761746500726f7700726b2d76312d6238393536636437303534333839663930373734303433386635333236666266633530363164383133646662383835613335613264386162666536373961346200436f756e7455544631364c45	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:3842; native-endian delegate to simdutf::count_utf16le or simdutf::count_utf16be	tests/CMakeLists.txt;tests/bele_tests.cpp;tests/count_utf16be.cpp;tests/count_utf16le.cpp;tests/null_safety_tests.cpp;tests/simdutf_c_tests.cpp;tests/straight_c_test.c	fuzz/conversion.cpp	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h;benchmarks/stream.cpp
v1	rk-v1-537366817c1195ad370ade56f6d7715c7b2d7c260bd6e5048ee8aeced4360ed4	42	77	77	ConvertUTF16ToLatin1	func ConvertUTF16ToLatin1(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	3138353a726b2d76312d3533373336363831376331313935616433373061646535366636643737313563376232643763323630626436653530343865653861656365643433363065643400777261707065725f64656c656761746500726f7700726b2d76312d3731663733393662653338356434333964353438363166373636653736633532313931323139363935323530366230386230363435633139303034376330383100436f6e7665727455544631364245546f4c6174696e313138353a726b2d76312d3533373336363831376331313935616433373061646535366636643737313563376232643763323630626436653530343865653861656365643433363065643400777261707065725f64656c656761746500726f7700726b2d76312d3737313663323438613738313331633163643264376437316134623633646530663634386135393863613761326136653164633334326262666633643239356400436f6e7665727455544631364c45546f4c6174696e31	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:1889; native-endian delegate to simdutf::convert_utf16le_to_latin1 or simdutf::convert_utf16be_to_latin1	tests/convert_utf16le_to_latin1_tests.cpp;tests/convert_utf16le_to_latin1_tests_with_errors.cpp;tests/span_tests.cpp	not_applicable: no convert_utf16_to_latin1 occurrence under fuzz at pinned tree	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-048e7d8109499ec70cd42f927cb40931c0f20e33358a385c3203b6705ff6e989	65	78	78	ConvertUTF16ToUTF32WithErrors	func ConvertUTF16ToUTF32WithErrors(input []uint16, dst []uint32) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	3139343a726b2d76312d3034386537643831303934393965633730636434326639323763623430393331633066323065333333353861333835633332303362363730356666366539383900777261707065725f64656c656761746500726f7700726b2d76312d3861363666373930363865383039613361313033376638393334626661333764646438663835356364343566313835656537643963393239663236636132353900436f6e7665727455544631364245546f5554463332576974684572726f72733139343a726b2d76312d3034386537643831303934393965633730636434326639323763623430393331633066323065333333353861333835633332303362363730356666366539383900777261707065725f64656c656761746500726f7700726b2d76312d6366396130646364653562616539326663636463346630643232663033373834333735633462316537366237633036646331636637303533396265656263616600436f6e7665727455544631364c45546f5554463332576974684572726f7273	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2742; native-endian delegate to simdutf::convert_utf16le_to_utf32_with_errors or simdutf::convert_utf16be_to_utf32_with_errors	tests/convert_utf16le_to_utf32_with_errors_tests.cpp	not_applicable: no convert_utf16_to_utf32_with_errors occurrence under fuzz at pinned tree	not_applicable: no convert_utf16_to_utf32_with_errors occurrence under benchmarks at pinned tree
v1	rk-v1-7569422580eddbeb8549bf7f5e716db159bd5c99094f15f49f9a2b829696b9a1	57	79	79	ConvertValidUTF16ToLatin1	func ConvertValidUTF16ToLatin1(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	3139303a726b2d76312d3735363934323235383065646462656238353439626637663565373136646231353962643563393930393466313566343966396132623832393639366239613100777261707065725f64656c656761746500726f7700726b2d76312d6131336465373434383339353832633766323834653538363463366636313839383461623835613033653234353565383837356430336365633834383461343800436f6e7665727456616c696455544631364c45546f4c6174696e313139303a726b2d76312d3735363934323235383065646462656238353439626637663565373136646231353962643563393930393466313566343966396132623832393639366239613100777261707065725f64656c656761746500726f7700726b2d76312d6462643966643331626130656233333639373965386539653263383833393832356335633166306336633030656135313930303838333330643566633932613500436f6e7665727456616c696455544631364245546f4c6174696e31	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2445; native-endian delegate to simdutf::convert_valid_utf16le_to_latin1 or simdutf::convert_valid_utf16be_to_latin1	tests/convert_valid_utf16le_to_latin1_tests.cpp;tests/span_tests.cpp	not_applicable: no convert_valid_utf16_to_latin1 occurrence under fuzz at pinned tree	not_applicable: no convert_valid_utf16_to_latin1 occurrence under benchmarks at pinned tree
